,Date,Close,Open,High,Low,Vol.,Change %
44,2010-11-14,1198.236666666667,1203.3166666666666,1208.4533333333334,1196.1266666666668,,
45,2010-11-21,1198.47,1197.4199999999998,1199.2833333333333,1186.2,,
46,2010-11-28,1188.3066666666666,1190.7733333333333,1191.6133333333332,1178.0700000000002,,
47,2010-12-05,1223.65,1222.5566666666666,1225.7233333333334,1219.3866666666668,,
48,2010-12-12,1240.44,1239.63,1244.62,1237.753333333333,,
49,2010-12-19,1246.0233333333333,1245.05,1248.736666666667,1240.9633333333334,,
50,2010-12-26,1257.3475,1255.3775,1258.47,1252.1225,,
51,2011-01-02,1267.1266666666666,1257.3333333333333,1270.56,1256.4766666666667,,
52,2011-01-09,1270.3333333333333,1272.03,1273.29,1262.02,,
53,2011-01-16,1294.13,1288.06,1294.65,1285.7,,
54,2011-01-23,1288.3433333333332,1283.4033333333334,1291.69,1282.3366666666666,,
55,2011-01-30,1282.86,1284.21,1292.3366666666668,1276.0333333333333,,
56,2011-02-06,1316.3233333333333,1310.236666666667,1318.9,1308.4566666666667,,
57,2011-02-13,1331.263333333333,1325.3733333333334,1332.236666666667,1323.2933333333333,,
58,2011-02-20,1329.225,1339.645,1341.49,1325.225,,
59,2011-02-27,1324.7733333333333,1316.8533333333332,1326.4566666666667,1316.1466666666663,,
60,2011-03-06,1313.8033333333335,1325.39,1328.8133333333333,1306.8566666666666,,
61,2011-03-13,1299.02,1298.6033333333337,1303.5766666666666,1288.243333333333,,
62,2011-03-20,1291.99,1280.003333333333,1296.68,1279.8266666666668,,
63,2011-03-27,1311.3933333333334,1314.2333333333331,1319.5533333333333,1310.1766666666667,,
64,2011-04-03,1332.7166666666667,1332.2,1337.11,1329.03,,
65,2011-04-10,1325.6966666666667,1331.3933333333334,1335.6666666666667,1321.6866666666667,,
66,2011-04-17,1309.986666666667,1313.746666666667,1316.5266666666666,1301.0266666666666,,
67,2011-04-24,1335.7825,1336.1625,1337.535,1331.81,,
68,2011-05-01,1362.0166666666669,1363.52,1368.5733333333333,1358.6233333333332,,
69,2011-05-08,1344.26,1340.2133333333334,1351.08,1337.62,,
70,2011-05-15,1332.236666666667,1339.41,1345.71,1329.3333333333333,,
71,2011-05-22,1322.6699999999998,1336.0466666666666,1336.0466666666666,1318.8100000000002,,
72,2011-05-29,1338.15,1328.395,1339.91,1328.395,,
73,2011-06-05,1290.8333333333337,1304.486666666667,1304.486666666667,1289.1133333333337,,
74,2011-06-12,1271.5466666666666,1277.0733333333333,1280.8933333333332,1266.52,,
75,2011-06-19,1276.0733333333333,1270.5266666666666,1280.22,1267.506666666667,,
76,2011-06-26,1276.2166666666667,1273.3066666666666,1284.5833333333337,1267.4333333333334,,
77,2011-07-03,1338.775,1330.115,1340.95,1326.24,,
78,2011-07-10,1327.5933333333332,1346.3366666666666,1346.3366666666666,1322.1833333333334,,
79,2011-07-17,1309.006666666667,1313.5833333333333,1316.5266666666666,1299.7866666666666,,
80,2011-07-24,1339.96,1344.1466666666663,1344.9133333333332,1333.0433333333333,,
81,2011-07-31,1288.72,1295.1,1306.3066666666668,1277.44,,
82,2011-08-07,1146.1,1199.08,1205.0233333333333,1135.55,,
83,2011-08-14,1195.93,1176.8633333333332,1199.34,1176.1533333333332,,
84,2011-08-21,1123.7233333333334,1129.19,1148.506666666667,1121.41,,
85,2011-08-28,1198.986666666667,1171.5566666666666,1200.5966666666666,1163.91,,
86,2011-09-04,1169.605,1188.935,1188.935,1155.345,,
87,2011-09-11,1159.59,1164.1233333333332,1170.1366666666663,1140.1699999999998,,
88,2011-09-18,1208.0633333333333,1213.0633333333333,1216.68,1193.7266666666667,,
89,2011-09-25,1154.11,1134.2133333333334,1156.7,1127.8333333333333,,
90,2011-10-02,1109.96,1140.7833333333333,1145.97,1109.7266666666667,,
91,2011-10-09,1181.746666666667,1160.4433333333334,1187.0733333333335,1155.52,,
92,2011-10-16,1208.7666666666669,1218.1966666666667,1224.5166666666669,1200.9166666666667,,
93,2011-10-23,1248.8766666666668,1230.9433333333334,1250.71,1230.9433333333334,,
94,2011-10-30,1263.8966666666663,1284.77,1285.6666666666667,1261.11,,
95,2011-11-06,1258.49,1255.746666666667,1261.4066666666668,1240.14,,
96,2011-11-13,1255.8033333333333,1255.9399999999998,1264.8933333333332,1244.493333333333,,
97,2011-11-20,1200.5366666666666,1215.81,1218.25,1192.56,,
98,2011-11-27,1181.256666666667,1159.5833333333337,1189.12,1158.6666666666667,,
99,2011-12-04,1252.8133333333333,1244.8966666666663,1264.513333333333,1244.003333333333,,
100,2011-12-11,1242.71,1248.1933333333334,1256.1166666666666,1229.66,,
101,2011-12-18,1210.12,1218.5233333333333,1226.7266666666667,1206.6466666666663,,
102,2011-12-25,1265.38,1259.51,1267.395,1258.15,,
103,2012-01-01,1267.33,1260.84,1274.37,1258.16,,
104,2012-01-08,1279.736666666667,1278.8633333333332,1281.94,1274.1466666666663,,
105,2012-01-15,1291.38,1292.52,1298.91,1283.9,,
106,2012-01-22,1315.7933333333333,1315.0233333333333,1319.98,1309.65,,
107,2012-01-29,1314.1166666666666,1316.8566666666668,1317.46,1304.2333333333331,,
108,2012-02-05,1344.52,1338.2833333333333,1344.6866666666665,1333.75,,
109,2012-02-12,1348.7266666666667,1345.7766666666666,1352.6366666666663,1341.1566666666663,,
110,2012-02-19,1361.72,1359.64,1365.58,1357.675,,
111,2012-02-26,1366.9733333333334,1364.62,1370.9333333333334,1357.7666666666669,,
112,2012-03-04,1366.0966666666666,1371.09,1371.236666666667,1361.5600000000002,,
113,2012-03-11,1371.0166666666669,1369.1766666666667,1373.6133333333332,1366.45,,
114,2012-03-18,1407.89,1403.63,1411.2933333333333,1402.11,,
115,2012-03-25,1410.0433333333333,1395.6666666666663,1410.78,1393.6966666666665,,
116,2012-04-01,1415.5166666666669,1406.75,1418.5500000000002,1403.4466666666667,,
117,2012-04-08,1386.17,1397.785,1398.4875,1381.91,,
118,2012-04-15,1369.8,1376.05,1382.31,1366.87,,
119,2012-04-22,1370.8033333333333,1378.006666666667,1381.486666666667,1364.8466666666666,,
120,2012-04-29,1399.7266666666667,1402.236666666667,1404.3866666666668,1395.1033333333332,,
121,2012-05-06,1369.4199999999998,1376.3633333333332,1379.7766666666666,1365.28,,
122,2012-05-13,1343.3633333333332,1353.99,1356.506666666667,1340.7033333333334,,
123,2012-05-20,1309.0666666666666,1298.8366666666666,1315.006666666667,1294.48,,
124,2012-05-27,1325.12,1319.855,1329.565,1316.565,,
125,2012-06-03,1278.1333333333334,1288.8166666666666,1291.6566666666663,1270.243333333333,,
126,2012-06-10,1314.506666666667,1322.1433333333334,1332.2833333333333,1307.743333333333,,
127,2012-06-17,1344.1333333333332,1338.01,1346.5866666666666,1332.7033333333334,,
128,2012-06-24,1320.82,1331.9066666666668,1335.8733333333334,1314.82,,
129,2012-07-01,1364.3933333333334,1351.5933333333332,1364.9566666666667,1347.1733333333334,,
130,2012-07-08,1353.2,1358.8033333333333,1358.9433333333332,1347.11,,
131,2012-07-15,1354.6866666666667,1349.27,1357.4066666666668,1343.9433333333334,,
132,2012-07-22,1354.5666666666666,1367.0633333333333,1367.0633333333333,1345.77,,
133,2012-07-29,1385.5233333333333,1377.31,1390.89,1374.263333333333,,
134,2012-08-05,1393.15,1382.51,1397.8066666666668,1382.51,,
135,2012-08-12,1404.6966666666665,1404.7733333333333,1405.9066666666663,1396.753333333333,,
136,2012-08-19,1418.14,1417.1799999999998,1418.3233333333335,1412.97,,
137,2012-08-26,1410.67,1408.0833333333337,1415.2666666666669,1405.4199999999998,,
138,2012-09-02,1405.76,1403.3049999999998,1411.1999999999998,1397.76,,
139,2012-09-09,1432.0266666666666,1435.986666666667,1438.4666666666667,1429.8033333333333,,
140,2012-09-16,1462.7166666666667,1463.6366666666668,1468.59,1458.39,,
141,2012-09-23,1457.9766666666667,1459.9533333333334,1462.8366666666666,1454.5433333333333,,
142,2012-09-30,1443.2166666666667,1442.9766666666667,1453.8033333333335,1439.1333333333334,,
143,2012-10-07,1457.5633333333335,1461.0866666666668,1464.2733333333333,1454.3633333333332,,
144,2012-10-14,1436.2833333333333,1430.1133333333332,1440.35,1426.67,,
145,2012-10-21,1433.61,1441.253333333333,1442.753333333333,1424.6566666666663,,
146,2012-10-28,1412.028,1412.178,1417.758,1404.348,,
147,2012-11-04,1416.24,1418.5433333333333,1424.69,1409.7233333333334,,
148,2012-11-11,1379.97,1379.09,1387.0433333333333,1375.8033333333333,,
149,2012-11-18,1377.8866666666668,1357.7066666666667,1378.6033333333337,1354.37,,
150,2012-11-25,1407.243333333333,1403.11,1409.1533333333334,1395.4633333333334,,
151,2012-12-02,1411.7,1416.21,1422.1066666666666,1409.5166666666669,,
152,2012-12-09,1418.39,1416.6966666666667,1421.2066666666667,1414.0600000000002,,
153,2012-12-16,1424.7666666666669,1415.51,1426.93,1412.986666666667,,
154,2012-12-23,1427.8233333333335,1434.6566666666668,1434.6566666666668,1423.9666666666667,,
155,2012-12-30,1418.27,1407.6533333333334,1423.86,1399.2666666666669,,
156,2013-01-06,1463.4166666666667,1464.1033333333332,1466.96,1457.41,,
157,2013-01-13,1471.1366666666668,1472.0733333333333,1472.2833333333333,1466.32,,
158,2013-01-20,1489.27,1483.465,1489.27,1478.485,,
159,2013-01-27,1501.1066666666668,1500.246666666667,1503.24,1495.8266666666666,,
160,2013-02-03,1501.53,1508.15,1513.5833333333337,1496.05,,
161,2013-02-10,1517.3166666666666,1515.0833333333337,1518.31,1512.2033333333334,,
162,2013-02-17,1525.365,1520.585,1527.59,1516.965,,
163,2013-02-24,1497.1,1511.2066666666667,1522.44,1492.7066666666667,,
164,2013-03-03,1522.8666666666668,1517.0266666666666,1523.51,1508.6866666666667,,
165,2013-03-10,1554.54,1548.8533333333337,1555.006666666667,1545.8866666666663,,
166,2013-03-17,1554.9666666666667,1561.5366666666666,1561.6733333333334,1548.6666666666667,,
167,2013-03-24,1553.4233333333334,1553.2266666666667,1562.52,1546.1133333333337,,
168,2013-03-31,1563.9250000000002,1567.6,1570.4975,1559.1225,,
169,2013-04-07,1559.8066666666666,1555.5,1562.04,1545.5866666666668,,
170,2013-04-14,1564.5233333333333,1590.3266666666666,1590.3266666666666,1561.51,,
171,2013-04-21,1560.0833333333333,1550.7033333333334,1562.33,1545.26,,
172,2013-04-28,1589.82,1583.28,1593.0266666666666,1580.746666666667,,
173,2013-05-05,1616.4733333333334,1608.8,1619.3333333333333,1608.6733333333334,,
174,2013-05-12,1633.746666666667,1630.2966666666666,1635.2333333333331,1625.73,,
175,2013-05-19,1666.6833333333334,1661.29,1671.05,1659.83,,
176,2013-05-26,1654.83,1649.65,1661.995,1644.755,,
177,2013-06-02,1637.1933333333334,1638.5166666666669,1646.61,1625.3933333333334,,
178,2013-06-09,1643.0,1638.2033333333334,1647.26,1634.5966666666666,,
179,2013-06-16,1634.9366666666667,1632.2666666666669,1644.6,1628.2133333333334,,
180,2013-06-23,1579.5366666666666,1588.72,1592.243333333333,1566.12,,
181,2013-06-30,1612.0666666666666,1610.2266666666667,1623.0533333333333,1606.8733333333332,,
182,2013-07-07,1637.6033333333337,1629.0166666666669,1640.4766666666667,1627.7033333333334,,
183,2013-07-14,1681.73,1678.1466666666663,1683.07,1676.0366666666666,,
184,2013-07-21,1694.3833333333332,1691.6566666666668,1695.77,1688.4733333333334,,
185,2013-07-28,1687.4366666666667,1689.3166666666666,1691.23,1679.9166666666663,,
186,2013-08-04,1707.9833333333331,1707.3733333333332,1709.3833333333334,1702.5933333333332,,
187,2013-08-11,1690.12,1690.9466666666665,1694.1333333333334,1684.24,,
188,2013-08-18,1649.3166666666666,1657.24,1660.6533333333334,1648.0966666666666,,
189,2013-08-25,1659.02,1662.8333333333333,1667.9566666666667,1655.6166666666666,,
190,2013-09-01,1636.37,1637.42,1645.715,1630.73,,
191,2013-09-08,1666.1966666666667,1657.0466666666666,1669.8766666666668,1651.4399999999998,,
192,2013-09-15,1694.3966666666663,1689.48,1699.5433333333333,1688.54,,
193,2013-09-22,1704.53,1715.1066666666668,1716.0366666666666,1701.03,,
194,2013-09-29,1684.95,1690.013333333333,1690.013333333333,1679.03,,
195,2013-10-06,1680.9133333333332,1684.3633333333337,1688.746666666667,1675.5766666666666,,
196,2013-10-13,1707.8266666666668,1696.9366666666665,1708.5,1690.9266666666667,,
197,2013-10-20,1744.6066666666668,1742.3733333333334,1746.9633333333334,1739.0266666666666,,
198,2013-10-27,1761.33,1758.2833333333333,1763.2666666666669,1755.93,,
199,2013-11-03,1765.8333333333337,1761.8333333333337,1767.743333333333,1758.6066666666666,,
200,2013-11-10,1771.4633333333334,1762.763333333333,1772.5533333333333,1761.11,,
201,2013-11-17,1793.746666666667,1796.1,1800.96,1788.8866666666668,,
202,2013-11-24,1803.24,1803.29,1807.013333333333,1798.62,,
203,2013-12-01,1802.5366666666664,1807.263333333333,1811.1966666666667,1800.3933333333332,,
204,2013-12-08,1807.2766666666664,1800.26,1809.6933333333332,1800.26,,
205,2013-12-15,1782.8,1777.6466666666668,1788.4533333333334,1775.8033333333333,,
206,2013-12-22,1824.7666666666669,1818.743333333333,1827.75,1818.6966666666667,,
207,2013-12-29,1841.18,1841.97,1843.2766666666664,1839.1166666666663,,
208,2014-01-05,1841.18,1841.97,1843.2766666666664,1839.1166666666663,,
