,Date,Open,High,Low,Close,Vol
31,2010-02-04,10005.81,10008.83,10005.81,10008.83,0.0
32,2010-02-05,10002.56,10008.0,10000.9,10008.0,0.0
33,2010-02-06,10012.16,10012.38,10012.16,10012.23,0.0
34,2010-02-07,9964.395,9964.544999999998,9962.619999999999,9963.485,0.0
35,2010-02-08,9916.63,9916.71,9913.08,9914.74,0.0
36,2010-02-09,10056.29,10057.2,10055.54,10055.54,0.0
37,2010-02-10,10039.29,10042.84,10039.29,10042.84,0.0
38,2010-02-11,10149.48,10149.48,10147.21,10147.51,0.0
39,2010-02-12,10089.77,10093.25,10089.77,10089.92,0.0
40,2010-02-13,10099.9,10099.9,10097.18,10097.18,0.0
41,2010-02-14,10152.853333333333,10155.146666666666,10150.913333333334,10153.333333333334,0.0
42,2010-02-15,10205.806666666667,10210.393333333333,10204.646666666666,10209.486666666666,0.0
43,2010-02-16,10258.76,10265.64,10258.38,10265.64,0.0
44,2010-02-17,10304.86,10306.22,10303.95,10305.99,0.0
45,2010-02-18,10390.94,10392.98,10390.94,10392.98,0.0
46,2010-02-19,10401.44,10401.97,10401.44,10401.97,0.0
47,2010-02-20,10402.35,10402.58,10402.28,10402.35,0.0
48,2010-02-21,10388.485,10390.3,10388.41,10390.185000000001,0.0
49,2010-02-22,10374.62,10378.02,10374.54,10378.02,0.0
50,2010-02-23,10278.26,10278.48,10276.14,10276.14,0.0
51,2010-02-24,10375.14,10378.77,10375.14,10378.77,0.0
52,2010-02-25,10317.63,10317.63,10314.84,10317.18,0.0
53,2010-02-26,10341.29,10342.12,10338.34,10338.34,0.0
54,2010-02-27,10324.43,10324.43,10324.43,10324.43,0.0
55,2010-02-28,10363.845000000001,10364.64,10363.695,10364.185000000001,0.0
56,2010-03-01,10403.26,10404.85,10402.96,10403.94,0.0
57,2010-03-02,10404.32,10404.32,10400.92,10400.92,0.0
58,2010-03-03,10404.16,10404.16,10396.91,10396.91,0.0
59,2010-03-04,10444.67,10447.7,10444.67,10446.34,0.0
60,2010-03-05,10559.62,10562.12,10559.62,10561.81,0.0
61,2010-03-06,10565.74,10566.12,10565.74,10566.12,0.0
62,2010-03-07,10558.56,10559.17,10558.26,10558.525000000001,0.0
63,2010-03-08,10551.38,10552.22,10550.78,10550.93,0.0
64,2010-03-09,10563.85,10564.23,10562.87,10562.95,0.0
65,2010-03-10,10569.07,10569.22,10567.41,10567.78,0.0
66,2010-03-11,10608.29,10609.28,10608.07,10609.28,0.0
67,2010-03-12,10623.63,10623.94,10622.5,10622.8,0.0
68,2010-03-13,10624.69,10624.69,10624.69,10624.69,0.0
69,2010-03-14,10623.595000000001,10623.744999999999,10620.57,10622.650000000001,0.0
70,2010-03-15,10622.5,10622.8,10616.45,10620.61,0.0
71,2010-03-16,10645.7,10647.89,10645.02,10647.89,0.0
72,2010-03-17,10718.25,10718.33,10717.12,10717.2,0.0
73,2010-03-18,10756.72,10758.08,10756.49,10757.93,0.0
74,2010-03-19,10754.3,10755.36,10752.94,10752.94,0.0
75,2010-03-20,10759.59,10761.66,10758.683333333334,10758.91,0.0
76,2010-03-21,10764.88,10767.960000000001,10764.426666666666,10764.880000000001,0.0
77,2010-03-22,10770.17,10774.26,10770.17,10770.85,0.0
78,2010-03-23,10831.77,10831.84,10829.5,10830.03,0.0
79,2010-03-24,10865.78,10865.78,10862.3,10862.3,0.0
80,2010-03-25,10905.08,10906.89,10903.19,10905.98,0.0
81,2010-03-26,10890.26,10891.7,10890.26,10890.94,0.0
82,2010-03-27,10890.413333333334,10892.28,10890.26,10891.773333333334,0.0
83,2010-03-28,10890.566666666666,10892.86,10890.26,10892.606666666667,0.0
84,2010-03-29,10890.72,10893.44,10890.26,10893.44,0.0
85,2010-03-30,10903.94,10904.32,10903.03,10903.49,0.0
86,2010-03-31,10856.4,10856.63,10855.8,10856.33,0.0
87,2010-04-01,10921.63,10922.99,10921.25,10922.99,0.0
88,2010-04-02,10927.14,10927.14,10927.07,10927.07,0.0
89,2010-04-03,10941.196666666667,10941.449999999999,10941.15,10941.226666666667,0.0
90,2010-04-04,10955.253333333332,10955.76,10955.23,10955.383333333333,0.0
91,2010-04-05,10969.31,10970.07,10969.31,10969.54,0.0
92,2010-04-06,10966.74,10967.58,10966.74,10967.58,0.0
93,2010-04-07,10890.79,10891.55,10890.49,10891.55,0.0
94,2010-04-08,10928.28,10928.35,10927.45,10927.45,0.0
95,2010-04-09,10995.92,10996.75,10995.08,10996.75,0.0
96,2010-04-10,10997.43,10997.5,10997.35,10997.35,0.0
97,2010-04-11,11003.665,11003.7,11002.45,11002.45,0.0
98,2010-04-12,11009.9,11009.9,11007.55,11007.55,0.0
99,2010-04-13,11020.7,11021.61,11020.25,11021.08,0.0
100,2010-04-14,11123.64,11124.24,11122.81,11122.88,0.0
101,2010-04-15,11140.34,11142.0,11140.34,11141.85,0.0
102,2010-04-16,11026.45,11026.45,11024.94,11026.45,0.0
103,2010-04-17,11018.74,11018.74,11018.66,11018.66,0.0
104,2010-04-18,11054.825,11057.02,11054.6,11056.675,0.0
105,2010-04-19,11090.91,11095.3,11090.54,11094.69,0.0
106,2010-04-20,11113.28,11114.04,11112.6,11112.6,0.0
107,2010-04-21,11122.66,11122.66,11121.29,11121.97,0.0
108,2010-04-22,11140.87,11140.87,11138.0,11138.0,0.0
109,2010-04-23,11198.53,11202.76,11198.53,11202.76,0.0
110,2010-04-24,11204.2,11204.28,11204.2,11204.28,0.0
111,2010-04-25,11206.315,11206.355,11204.16,11205.45,0.0
112,2010-04-26,11208.43,11208.43,11204.12,11206.62,0.0
113,2010-04-27,10994.71,10997.43,10993.65,10997.43,0.0
114,2010-04-28,11039.14,11041.94,11038.62,11041.94,0.0
115,2010-04-29,11159.16,11161.43,11159.16,11161.43,0.0
116,2010-04-30,11019.72,11019.72,11012.39,11012.69,0.0
117,2010-05-01,11008.08,11008.61,11008.08,11008.61,0.0
118,2010-05-02,11078.48,11079.2,11077.195,11078.705,0.0
119,2010-05-03,11148.88,11149.79,11146.31,11148.8,0.0
120,2010-05-04,10928.81,10929.18,10923.36,10923.36,0.0
121,2010-05-05,10875.53,10875.53,10868.12,10868.12,0.0
122,2010-05-06,10526.6,10526.82,10523.88,10526.82,0.0
123,2010-05-07,10392.0,10399.78,10392.0,10397.36,0.0
124,2010-05-08,10379.6,10380.06,10379.6,10380.06,0.0
125,2010-05-09,10586.525000000001,10586.755000000001,10585.09,10585.32,0.0
126,2010-05-10,10793.45,10793.45,10790.58,10790.58,0.0
127,2010-05-11,10761.18,10763.45,10759.59,10759.59,0.0
128,2010-05-12,10899.56,10899.71,10897.29,10898.35,0.0
129,2010-05-13,10793.75,10793.75,10789.22,10789.52,0.0
130,2010-05-14,10612.22,10616.3,10611.62,10616.3,0.0
131,2010-05-15,10620.61,10620.61,10620.16,10620.16,0.0
132,2010-05-16,10627.905,10627.905,10625.335,10625.335,0.0
133,2010-05-17,10635.2,10635.2,10630.51,10630.51,0.0
134,2010-05-18,10523.57,10523.57,10514.28,10514.28,0.0
135,2010-05-19,10445.88,10446.56,10440.21,10441.5,0.0
136,2010-05-20,10080.18,10080.18,10076.85,10077.08,0.0
137,2010-05-21,10185.38,10197.62,10185.38,10197.54,0.0
138,2010-05-22,10193.39,10193.39,10193.39,10193.39,0.0
139,2010-05-23,10125.22,10128.505000000001,10125.22,10128.32,0.0
140,2010-05-24,10057.05,10063.62,10057.05,10063.25,0.0
141,2010-05-25,10048.21,10056.52,10045.86,10045.86,0.0
142,2010-05-26,9974.07,9974.52,9968.17,9972.78,0.0
143,2010-05-27,10247.12,10253.85,10246.67,10253.24,0.0
144,2010-05-28,10139.73,10141.62,10130.51,10137.16,0.0
145,2010-05-29,10136.63,10136.63,10136.63,10136.63,0.0
146,2010-05-30,10104.083333333332,10104.083333333332,10100.403333333334,10101.186666666666,0.0
147,2010-05-31,10071.536666666667,10071.536666666667,10064.176666666666,10065.743333333332,0.0
148,2010-06-01,10038.99,10038.99,10027.95,10030.3,0.0
149,2010-06-02,10235.86,10246.74,10235.86,10245.68,0.0
150,2010-06-03,10258.46,10260.19,10256.34,10258.15,0.0
151,2010-06-04,9903.41,9914.48,9897.96,9914.48,0.0
152,2010-06-05,9931.6,9931.6,9931.22,9931.22,0.0
153,2010-06-06,9874.955,9876.955,9872.384999999998,9872.685,0.0
154,2010-06-07,9818.31,9822.31,9813.55,9814.15,0.0
155,2010-06-08,9940.66,9947.92,9940.14,9944.9,0.0
156,2010-06-09,9903.41,9912.17,9900.69,9911.34,0.0
157,2010-06-10,10181.14,10181.67,10172.79,10173.81,0.0
158,2010-06-11,10205.86,10208.58,10205.18,10208.58,0.0
159,2010-06-12,10211.07,10211.15,10210.92,10211.07,0.0
160,2010-06-13,10202.380000000001,10202.875,10198.715,10199.09,0.0
161,2010-06-14,10193.69,10194.6,10186.51,10187.11,0.0
162,2010-06-15,10397.74,10399.33,10397.74,10398.27,0.0
163,2010-06-16,10408.25,10409.08,10406.13,10407.79,0.0
164,2010-06-17,10435.53,10441.2,10435.53,10440.14,0.0
165,2010-06-18,10449.89,10450.19,10446.94,10450.19,0.0
166,2010-06-19,10450.64,10450.64,10450.64,10450.64,0.0
167,2010-06-20,10448.64,10448.64,10446.41,10446.41,0.0
168,2010-06-21,10446.64,10446.64,10442.18,10442.18,0.0
169,2010-06-22,10296.55,10296.55,10291.71,10292.16,0.0
170,2010-06-23,10301.46,10301.46,10290.88,10290.88,0.0
171,2010-06-24,10130.7,10136.55,10128.85,10136.44,0.0
172,2010-06-25,10170.49,10173.25,10168.14,10173.25,0.0
173,2010-06-26,10145.02,10145.02,10143.81,10143.81,0.0
174,2010-06-27,10142.26,10144.150000000001,10141.43,10141.619999999999,0.0
175,2010-06-28,10139.5,10143.28,10139.05,10139.43,0.0
176,2010-06-29,9875.07,9875.07,9866.53,9866.6,0.0
177,2010-06-30,9778.06,9783.02,9777.42,9779.01,0.0
178,2010-07-01,9741.83,9742.13,9727.62,9729.66,0.0
179,2010-07-02,9697.91,9697.91,9690.72,9691.02,0.0
180,2010-07-03,9686.48,9686.48,9686.48,9686.48,0.0
181,2010-07-04,9700.203333333333,9703.586666666666,9700.153333333334,9703.586666666666,0.0
182,2010-07-05,9713.926666666666,9720.693333333333,9713.826666666666,9720.693333333333,0.0
183,2010-07-06,9727.65,9737.8,9727.5,9737.8,0.0
184,2010-07-07,10022.33,10022.33,10015.63,10016.31,0.0
185,2010-07-08,10133.88,10137.71,10131.39,10137.71,0.0
186,2010-07-09,10197.87,10201.77,10196.29,10201.62,0.0
187,2010-07-10,10198.03,10198.03,10198.03,10198.03,0.0
188,2010-07-11,10202.645,10206.73,10202.57,10206.465,15.0
189,2010-07-12,10207.26,10215.43,10207.11,10214.9,30.0
190,2010-07-13,10367.59,10370.21,10367.48,10367.82,25.0
191,2010-07-14,10363.85,10364.15,10358.25,10360.44,0.0
192,2010-07-15,10364.15,10368.62,10361.8,10363.62,0.0
193,2010-07-16,10098.58,10098.88,10091.5,10095.21,0.0
194,2010-07-17,10097.9,10097.9,10097.9,10097.9,0.0
195,2010-07-18,10128.189999999999,10128.89,10126.66,10126.66,0.0
196,2010-07-19,10158.48,10159.88,10155.42,10155.42,0.0
197,2010-07-20,10222.09,10229.59,10221.79,10229.21,0.0
198,2010-07-21,10106.41,10108.57,10100.32,10106.6,0.0
199,2010-07-22,10326.65,10326.99,10319.27,10321.65,0.0
200,2010-07-23,10421.59,10423.79,10421.22,10423.3,0.0
201,2010-07-24,10424.62,10424.62,10424.62,10424.62,0.0
202,2010-07-25,10473.51,10474.305,10473.51,10474.305,0.0
203,2010-07-26,10522.4,10523.99,10522.4,10523.99,0.0
204,2010-07-27,10535.69,10537.09,10531.52,10534.82,0.0
205,2010-07-28,10499.55,10500.53,10496.56,10497.73,0.0
206,2010-07-29,10471.32,10471.32,10463.6,10463.6,0.0
207,2010-07-30,10469.8,10474.38,10468.06,10472.83,0.0
208,2010-07-31,10465.94,10465.94,10465.94,10465.94,0.0
209,2010-08-01,10568.57,10568.985,10567.985,10568.494999999999,0.0
210,2010-08-02,10671.2,10672.03,10670.03,10671.05,0.0
211,2010-08-03,10629.04,10631.24,10628.66,10631.16,0.0
212,2010-08-04,10688.49,10688.95,10685.12,10688.3,0.0
213,2010-08-05,10666.2,10666.2,10662.76,10665.45,0.0
214,2010-08-06,10650.2,10654.28,10649.7,10650.23,0.0
215,2010-08-07,10653.56,10653.56,10653.56,10653.56,0.0
216,2010-08-08,10675.435,10676.25,10675.055,10675.66,0.0
217,2010-08-09,10697.31,10698.94,10696.55,10697.76,0.0
218,2010-08-10,10644.22,10644.22,10638.5,10638.5,0.0
219,2010-08-11,10388.71,10388.71,10381.26,10381.26,0.0
220,2010-08-12,10325.55,10326.61,10323.43,10324.68,0.0
221,2010-08-13,10302.62,10308.22,10302.47,10308.22,0.0
222,2010-08-14,10303.68,10303.98,10303.07,10303.3,0.0
223,2010-08-15,10302.43,10303.435,10301.485,10303.0,0.0
224,2010-08-16,10301.18,10302.89,10299.9,10302.7,0.0
225,2010-08-17,10410.7,10410.7,10400.71,10402.22,0.0
226,2010-08-18,10425.04,10427.12,10424.58,10425.76,0.0
227,2010-08-19,10291.23,10291.23,10291.0,10291.0,0.0
228,2010-08-20,10223.04,10223.04,10219.14,10219.52,0.0
229,2010-08-21,10213.62,10213.62,10213.62,10213.62,0.0
230,2010-08-22,10196.400000000001,10196.475,10192.505000000001,10192.975,0.0
231,2010-08-23,10179.18,10179.33,10171.39,10172.33,0.0
232,2010-08-24,10039.36,10039.58,10037.58,10037.96,0.0
233,2010-08-25,10064.52,10067.09,10063.84,10064.37,0.0
234,2010-08-26,9995.57,9995.99,9991.98,9991.98,0.0
235,2010-08-27,10148.6,10155.38,10148.6,10155.34,0.0
236,2010-08-28,10150.65,10150.65,10150.65,10150.65,0.0
237,2010-08-29,10083.875,10084.58,10082.46,10082.46,0.0
238,2010-08-30,10017.1,10018.51,10014.27,10014.27,0.0
239,2010-08-31,10007.91,10009.8,10004.13,10004.2,0.0
240,2010-09-01,10264.17,10270.68,10264.17,10268.52,0.0
241,2010-09-02,10317.98,10318.14,10316.36,10316.89,0.0
242,2010-09-03,10443.58,10444.94,10441.5,10444.94,0.0
243,2010-09-04,10448.08,10448.08,10447.93,10447.93,0.0
244,2010-09-05,10412.396666666667,10412.713333333333,10412.083333333334,10412.093333333334,0.0
245,2010-09-06,10376.713333333333,10377.346666666666,10376.236666666666,10376.256666666666,0.0
246,2010-09-07,10341.03,10341.98,10340.39,10340.42,0.0
247,2010-09-08,10370.43,10380.8,10370.43,10380.8,0.0
248,2010-09-09,10411.76,10415.24,10411.6,10414.97,0.0
249,2010-09-10,10452.28,10457.96,10452.28,10457.96,0.0
250,2010-09-11,10462.77,10462.77,10462.77,10462.77,0.0
251,2010-09-12,10503.635,10504.225,10503.369999999999,10504.07,0.0
252,2010-09-13,10544.5,10545.68,10543.97,10545.37,0.0
253,2010-09-14,10536.29,10537.77,10533.61,10534.74,0.0
254,2010-09-15,10570.84,10571.6,10569.86,10571.3,0.0
255,2010-09-16,10593.06,10594.83,10592.11,10594.15,0.0
256,2010-09-17,10604.29,10606.64,10603.61,10605.77,0.0
257,2010-09-18,10607.85,10607.85,10607.85,10607.85,0.0
258,2010-09-19,10681.035,10682.095000000001,10680.355,10680.355,0.0
259,2010-09-20,10754.22,10756.34,10752.86,10752.86,0.0
260,2010-09-21,10764.67,10765.5,10760.58,10761.53,0.0
261,2010-09-22,10738.25,10739.31,10737.04,10738.63,0.0
262,2010-09-23,10660.22,10661.89,10660.0,10660.68,0.0
263,2010-09-24,10852.69,10854.31,10852.04,10854.31,0.0
264,2010-09-25,10859.65,10860.26,10859.65,10860.26,0.0
265,2010-09-26,10836.11,10836.605,10835.26,10836.34,0.0
266,2010-09-27,10812.57,10812.95,10810.87,10812.42,0.0
267,2010-09-28,10867.29,10867.29,10865.63,10867.22,0.0
268,2010-09-29,10832.18,10832.4,10827.45,10827.75,0.0
269,2010-09-30,10804.4,10804.4,10795.21,10795.21,0.0
270,2010-10-01,10825.25,10829.19,10825.18,10829.19,0.0
271,2010-10-02,10829.68,10829.68,10829.68,10829.68,0.0
272,2010-10-03,10785.970000000001,10788.66,10785.71,10788.66,0.0
273,2010-10-04,10742.26,10747.64,10741.74,10747.64,0.0
274,2010-10-05,10943.81,10946.12,10943.36,10944.15,0.0
275,2010-10-06,10958.04,10960.38,10958.04,10960.38,0.0
276,2010-10-07,10939.42,10941.12,10937.53,10941.12,0.0
277,2010-10-08,11005.49,11007.08,11005.04,11005.87,0.0
278,2010-10-09,11006.55,11006.85,11006.48,11006.48,0.0
279,2010-10-10,11005.205,11005.945,11004.945,11005.76,0.0
280,2010-10-11,11003.86,11005.04,11003.41,11005.04,0.0
281,2010-10-12,11025.89,11025.89,11024.75,11025.74,0.0
282,2010-10-13,11091.32,11096.24,11090.75,11096.16,0.0
283,2010-10-14,11087.12,11088.48,11086.81,11088.06,0.0
284,2010-10-15,11056.92,11062.14,11056.65,11062.06,0.0
285,2010-10-16,11062.78,11062.78,11062.78,11062.78,0.0
286,2010-10-17,11099.565,11100.115000000002,11099.395,11099.66,0.0
287,2010-10-18,11136.35,11137.45,11136.01,11136.54,0.0
288,2010-10-19,10977.87,10977.87,10970.45,10972.64,0.0
289,2010-10-20,11104.33,11109.48,11103.96,11109.48,0.0
290,2010-10-21,11137.56,11142.33,11137.56,11142.33,0.0
291,2010-10-22,11118.49,11122.42,11118.26,11122.12,0.0
292,2010-10-23,11132.49,11132.56,11132.49,11132.56,0.0
293,2010-10-24,11148.04,11148.72,11147.0,11147.265,0.0
294,2010-10-25,11163.59,11164.88,11161.51,11161.97,0.0
295,2010-10-26,11167.0,11167.26,11164.88,11165.26,0.0
296,2010-10-27,11138.24,11139.07,11131.77,11131.96,0.0
297,2010-10-28,11114.1,11114.63,11113.04,11113.83,0.0
298,2010-10-29,11121.02,11122.57,11120.34,11120.83,0.0
299,2010-10-30,11118.26,11118.49,11118.26,11118.49,0.0
300,2010-10-31,11172.09,11172.45,11169.8,11170.67,0.0
301,2010-11-01,11225.92,11226.41,11221.34,11222.85,0.0
302,2010-11-02,11193.87,11194.4,11193.87,11194.4,0.0
303,2010-11-03,11206.32,11206.66,11204.73,11206.62,0.0
304,2010-11-04,11372.06,11377.74,11371.76,11377.74,0.0
305,2010-11-05,11430.0,11430.0,11425.16,11425.19,0.0
306,2010-11-06,11418.583333333334,11419.516666666666,11415.356666666667,11416.210000000001,0.0
307,2010-11-07,11407.166666666666,11409.033333333333,11405.553333333333,11407.23,0.0
308,2010-11-08,11395.75,11398.55,11395.75,11398.25,0.0
309,2010-11-09,11341.34,11343.04,11341.07,11341.07,0.0
310,2010-11-10,11351.93,11354.51,11351.93,11354.01,0.0
311,2010-11-11,11280.68,11284.38,11279.47,11284.38,0.0
312,2010-11-12,11198.03,11198.03,11193.15,11194.28,0.0
313,2010-11-13,11192.58,11192.58,11192.58,11192.58,0.0
314,2010-11-14,11201.585,11202.8,11198.845000000001,11199.24,0.0
315,2010-11-15,11210.59,11213.02,11205.11,11205.9,0.0
316,2010-11-16,11032.4,11032.81,11029.6,11030.5,0.0
317,2010-11-17,11014.72,11014.72,11010.83,11010.9,0.0
318,2010-11-18,11175.74,11178.69,11175.36,11178.5,0.0
319,2010-11-19,11193.91,11202.19,11193.91,11201.93,0.0
320,2010-11-20,11203.55,11203.55,11203.55,11203.55,0.0
321,2010-11-21,11191.404999999999,11191.404999999999,11190.8,11190.99,0.0
322,2010-11-22,11179.26,11179.26,11178.05,11178.43,0.0
323,2010-11-23,11047.99,11048.29,11038.68,11038.68,0.0
324,2010-11-24,11189.02,11189.02,11183.08,11183.65,0.0
325,2010-11-25,11187.28,11187.28,11187.28,11187.28,0.0
326,2010-11-26,11092.0,11092.0,11092.0,11092.0,0.0
327,2010-11-27,11079.056666666667,11080.04,11079.056666666667,11079.813333333334,0.0
328,2010-11-28,11066.113333333333,11068.08,11066.113333333333,11067.626666666667,0.0
329,2010-11-29,11053.17,11056.12,11053.17,11055.44,0.0
330,2010-11-30,11019.42,11022.67,11017.71,11017.71,0.0
331,2010-12-01,11249.38,11254.3,11248.66,11253.58,0.0
332,2010-12-02,11359.54,11360.33,11359.01,11360.33,0.0
333,2010-12-03,11378.19,11383.42,11378.19,11382.32,0.0
334,2010-12-04,11381.64,11381.64,11381.64,11381.64,0.0
335,2010-12-05,11373.009999999998,11373.009999999998,11372.064999999999,11372.29,0.0
336,2010-12-06,11364.38,11364.38,11362.49,11362.94,0.0
337,2010-12-07,11359.77,11359.92,11354.66,11354.81,0.0
338,2010-12-08,11376.07,11376.07,11370.55,11373.43,0.0
339,2010-12-09,11360.18,11361.54,11360.07,11360.98,0.0
340,2010-12-10,11406.69,11408.69,11406.69,11408.66,0.0
341,2010-12-11,11408.96,11410.32,11408.96,11410.32,0.0
342,2010-12-12,11417.455,11418.720000000001,11417.325,11418.720000000001,0.0
343,2010-12-13,11425.95,11427.12,11425.69,11427.12,0.0
344,2010-12-14,11470.38,11472.68,11469.01,11472.68,0.0
345,2010-12-15,11459.97,11462.62,11459.97,11461.6,0.0
346,2010-12-16,11496.83,11496.83,11495.62,11495.92,0.0
347,2010-12-17,11492.7,11499.7,11491.91,11499.7,0.0
348,2010-12-18,11491.91,11491.91,11491.91,11491.91,0.0
349,2010-12-19,11483.435,11486.42,11483.435,11486.42,0.0
350,2010-12-20,11474.96,11480.93,11474.96,11480.93,0.0
351,2010-12-21,11534.48,11534.97,11532.44,11533.0,0.0
352,2010-12-22,11553.89,11561.84,11553.44,11561.84,0.0
353,2010-12-23,11566.95,11568.46,11566.95,11568.31,0.0
354,2010-12-24,11573.34,11573.49,11573.12,11573.49,0.0
355,2010-12-25,11567.55,11567.93,11567.266666666666,11567.853333333333,0.0
356,2010-12-26,11561.76,11562.369999999999,11561.413333333334,11562.216666666667,0.0
357,2010-12-27,11555.97,11556.81,11555.56,11556.58,0.0
358,2010-12-28,11580.61,11580.61,11579.28,11580.0,0.0
359,2010-12-29,11589.46,11589.5,11587.46,11587.65,0.0
360,2010-12-30,11568.54,11570.54,11568.31,11570.09,0.0
361,2010-12-31,11574.52,11574.86,11572.17,11573.34,0.0
362,2011-01-01,11578.64,11578.64,11577.51,11577.51,0.0
363,2011-01-02,11638.81,11638.81,11638.244999999999,11638.244999999999,0.0
364,2011-01-03,11698.98,11698.98,11698.98,11698.98,0.0
365,2011-01-04,11712.505000000001,11712.525,11710.595,11710.595,0.0
366,2011-01-05,11726.03,11726.07,11722.21,11722.21,0.0
367,2011-01-06,11699.36,11701.89,11699.36,11701.7,0.0
368,2011-01-07,11673.93,11675.89,11673.36,11673.81,0.0
369,2011-01-08,11674.76,11674.76,11674.76,11674.76,0.0
370,2011-01-09,11659.150000000001,11659.735,11657.54,11658.07,0.0
371,2011-01-10,11643.54,11644.71,11640.32,11641.38,0.0
372,2011-01-11,11672.75,11672.83,11671.13,11671.39,0.0
373,2011-01-12,11751.99,11754.76,11751.58,11754.23,0.0
374,2011-01-13,11726.75,11728.53,11726.34,11727.7,0.0
375,2011-01-14,11782.15,11785.79,11782.12,11784.73,0.0
376,2011-01-15,11787.38,11787.38,11787.38,11787.38,0.0
377,2011-01-16,11804.053333333333,11804.406666666666,11803.776666666667,11804.406666666666,0.0
378,2011-01-17,11820.726666666666,11821.433333333332,11820.173333333332,11821.433333333332,0.0
379,2011-01-18,11837.4,11838.46,11836.57,11838.46,0.0
380,2011-01-19,11815.72,11819.05,11815.72,11817.65,0.0
381,2011-01-20,11813.52,11817.01,11813.26,11817.01,0.0
382,2011-01-21,11869.27,11871.04,11868.21,11871.04,0.0
383,2011-01-22,11871.84,11871.84,11871.84,11871.84,0.0
384,2011-01-23,11921.64,11923.115,11921.395,11923.115,0.0
385,2011-01-24,11971.44,11974.39,11970.95,11974.39,0.0
386,2011-01-25,11972.76,11977.68,11972.76,11977.68,0.0
387,2011-01-26,11992.97,11992.97,11990.55,11991.61,0.0
388,2011-01-27,11985.67,11988.24,11984.34,11985.86,0.0
389,2011-01-28,11830.44,11830.44,11821.7,11821.7,0.0
390,2011-01-29,11823.7,11823.7,11823.7,11823.7,0.0
391,2011-01-30,11854.45,11856.02,11854.335,11855.3,0.0
392,2011-01-31,11885.2,11888.34,11884.97,11886.9,0.0
393,2011-02-01,12035.31,12036.79,12035.05,12036.41,0.0
394,2011-02-02,12038.8,12041.9,12038.8,12041.03,0.0
395,2011-02-03,12063.2,12064.6,12063.13,12063.73,0.0
396,2011-02-04,12082.58,12087.76,12082.58,12087.23,0.0
397,2011-02-05,12091.7,12092.15,12091.7,12092.15,0.0
398,2011-02-06,12124.96,12126.474999999999,12124.735,12125.7,0.0
399,2011-02-07,12158.22,12160.8,12157.77,12159.25,0.0
400,2011-02-08,12231.94,12232.17,12231.18,12231.94,0.0
401,2011-02-09,12230.43,12233.23,12230.05,12232.89,0.0
402,2011-02-10,12204.88,12219.07,12204.69,12214.65,0.0
403,2011-02-11,12266.26,12267.06,12266.11,12266.64,0.0
404,2011-02-12,12273.41,12273.49,12273.26,12273.26,0.0
405,2011-02-13,12270.025,12270.425,12268.775000000001,12269.970000000001,0.0
406,2011-02-14,12266.64,12267.36,12264.29,12266.68,0.0
407,2011-02-15,12223.73,12225.13,12223.73,12224.9,0.0
408,2011-02-16,12282.27,12289.16,12282.04,12289.16,0.0
409,2011-02-17,12316.59,12317.73,12316.4,12317.73,0.0
410,2011-02-18,12382.44,12388.45,12382.44,12388.23,0.0
411,2011-02-19,12391.25,12391.25,12391.25,12391.25,0.0
