,begin_date,end_date,window_size,forecast_days,forecast_precision
96,2010-04-10,2010-08-08,200,90,1.1364074424995074
97,2010-04-11,2010-08-09,200,90,1.092054267729922
98,2010-04-12,2010-08-10,200,90,1.0478175248166268
99,2010-04-13,2010-08-11,200,90,1.1603742164480424
100,2010-04-14,2010-08-12,200,90,1.0512900420425129
101,2010-04-15,2010-08-13,200,90,1.2294282846370346
102,2010-04-16,2010-08-14,200,90,1.2319213830465812
103,2010-04-17,2010-08-15,200,90,1.1935446626854327
104,2010-04-18,2010-08-16,200,90,1.115282619012471
105,2010-04-19,2010-08-17,200,90,1.1207494250087278
106,2010-04-20,2010-08-18,200,90,1.093881320400418
107,2010-04-21,2010-08-19,200,90,0.9927662825458085
108,2010-04-22,2010-08-20,200,90,1.043429264142896
109,2010-04-23,2010-08-21,200,90,1.0022474893462356
110,2010-04-24,2010-08-22,200,90,0.9063002599556296
111,2010-04-25,2010-08-23,200,90,0.8187607362711573
112,2010-04-26,2010-08-24,200,90,0.856940915844844
113,2010-04-27,2010-08-25,200,90,0.7797823116083524
114,2010-04-28,2010-08-26,200,90,0.7913513018421512
115,2010-04-29,2010-08-27,200,90,0.8409502914442233
116,2010-04-30,2010-08-28,200,90,0.8126178839319268
117,2010-05-01,2010-08-29,200,90,0.9078821302777698
118,2010-05-02,2010-08-30,200,90,0.8844544011399968
119,2010-05-03,2010-08-31,200,90,0.8886145135612185
120,2010-05-04,2010-09-01,200,90,0.8998946263239337
121,2010-05-05,2010-09-02,200,90,0.9020646524940837
122,2010-05-06,2010-09-03,200,90,0.9889567350102226
123,2010-05-07,2010-09-04,200,90,0.909070446447163
124,2010-05-08,2010-09-05,200,90,0.9434083695935055
125,2010-05-09,2010-09-06,200,90,0.9770574364294011
126,2010-05-10,2010-09-07,200,90,0.9063506029484815
127,2010-05-11,2010-09-08,200,90,0.9393255568018954
128,2010-05-12,2010-09-09,200,90,0.9462276844325347
129,2010-05-13,2010-09-10,200,90,0.8580454238276362
130,2010-05-14,2010-09-11,200,90,0.8458318995781925
131,2010-05-15,2010-09-12,200,90,0.8132878775886538
