,begin_date,end_date,window_size,forecast_days,forecast_precision
96,2010-04-10,2010-08-08,200,90,3.0674764140213395
97,2010-04-11,2010-08-09,200,90,3.0064879802245184
98,2010-04-12,2010-08-10,200,90,2.898418245478938
99,2010-04-13,2010-08-11,200,90,2.8523971940716297
100,2010-04-14,2010-08-12,200,90,2.7420768040676884
101,2010-04-15,2010-08-13,200,90,2.6869746342991556
102,2010-04-16,2010-08-14,200,90,2.6198412554142996
103,2010-04-17,2010-08-15,200,90,2.543231271081977
104,2010-04-18,2010-08-16,200,90,2.6012055213402374
105,2010-04-19,2010-08-17,200,90,2.5253102825207385
106,2010-04-20,2010-08-18,200,90,2.420352793465206
107,2010-04-21,2010-08-19,200,90,2.4485489393340214
108,2010-04-22,2010-08-20,200,90,2.4667297273437128
109,2010-04-23,2010-08-21,200,90,2.4163963148746292
110,2010-04-24,2010-08-22,200,90,2.420906186699911
111,2010-04-25,2010-08-23,200,90,2.4331732327045197
112,2010-04-26,2010-08-24,200,90,2.4448494393418594
113,2010-04-27,2010-08-25,200,90,2.5014844986319806
114,2010-04-28,2010-08-26,200,90,2.4911920634014084
115,2010-04-29,2010-08-27,200,90,2.449684992837874
116,2010-04-30,2010-08-28,200,90,2.429874271287438
117,2010-05-01,2010-08-29,200,90,2.4541169661739826
118,2010-05-02,2010-08-30,200,90,2.402133207116419
119,2010-05-03,2010-08-31,200,90,2.5536402443115844
120,2010-05-04,2010-09-01,200,90,2.405665241023226
121,2010-05-05,2010-09-02,200,90,2.4420359681891473
122,2010-05-06,2010-09-03,200,90,2.444237236686909
123,2010-05-07,2010-09-04,200,90,2.409039839963923
124,2010-05-08,2010-09-05,200,90,2.6674871362764714
125,2010-05-09,2010-09-06,200,90,2.583192183292684
126,2010-05-10,2010-09-07,200,90,2.4704421889001114
127,2010-05-11,2010-09-08,200,90,2.3622112814870637
128,2010-05-12,2010-09-09,200,90,2.4736781270434802
129,2010-05-13,2010-09-10,200,90,2.393418446791879
130,2010-05-14,2010-09-11,200,90,2.4026315293936893
131,2010-05-15,2010-09-12,200,90,2.4992900542078633
132,2010-05-16,2010-09-13,200,90,2.1771148365843755
133,2010-05-17,2010-09-14,200,90,2.066900522893517
134,2010-05-18,2010-09-15,200,90,2.086811408463347
135,2010-05-19,2010-09-16,200,90,2.099001134243838
136,2010-05-20,2010-09-17,200,90,2.210108916021307
137,2010-05-21,2010-09-18,200,90,2.4182207340751463
138,2010-05-22,2010-09-19,200,90,2.2289075658511845
139,2010-05-23,2010-09-20,200,90,2.420861775476013
140,2010-05-24,2010-09-21,200,90,2.4400487467655703
141,2010-05-25,2010-09-22,200,90,2.3241007848771718
142,2010-05-26,2010-09-23,200,90,2.518008599806107
143,2010-05-27,2010-09-24,200,90,2.552106739851736
144,2010-05-28,2010-09-25,200,90,2.3048966515165885
145,2010-05-29,2010-09-26,200,90,2.230475521553919
146,2010-05-30,2010-09-27,200,90,2.2755395428399012
147,2010-05-31,2010-09-28,200,90,2.338116331364514
148,2010-06-01,2010-09-29,200,90,2.4640216701977202
149,2010-06-02,2010-09-30,200,90,2.084159954717541
150,2010-06-03,2010-10-01,200,90,2.1362824160641005
151,2010-06-04,2010-10-02,200,90,2.013852821193851
152,2010-06-05,2010-10-03,200,90,2.2538696000905056
153,2010-06-06,2010-10-04,200,90,2.1130261324971826
154,2010-06-07,2010-10-05,200,90,2.273286017792852
155,2010-06-08,2010-10-06,200,90,2.101292255898644
156,2010-06-09,2010-10-07,200,90,2.2124791294826185
157,2010-06-10,2010-10-08,200,90,2.344798078628433
158,2010-06-11,2010-10-09,200,90,2.0896776449683543
159,2010-06-12,2010-10-10,200,90,2.2410595903717025
160,2010-06-13,2010-10-11,200,90,1.985878659453341
161,2010-06-14,2010-10-12,200,90,2.138829326155676
162,2010-06-15,2010-10-13,200,90,2.0573518457674496
163,2010-06-16,2010-10-14,200,90,2.211168547680034
164,2010-06-17,2010-10-15,200,90,2.919036069047953
165,2010-06-18,2010-10-16,200,90,2.189357416230864
166,2010-06-19,2010-10-17,200,90,1.9427277325078494
167,2010-06-20,2010-10-18,200,90,2.0813132193041635
168,2010-06-21,2010-10-19,200,90,2.3625952914634283
169,2010-06-22,2010-10-20,200,90,2.425217359966732
170,2010-06-23,2010-10-21,200,90,2.9894132179094974
171,2010-06-24,2010-10-22,200,90,3.0230237224905983
172,2010-06-25,2010-10-23,200,90,2.6213646499068686
173,2010-06-26,2010-10-24,200,90,2.633169401691403
174,2010-06-27,2010-10-25,200,90,3.322644805620718
175,2010-06-28,2010-10-26,200,90,2.8164369915777354
176,2010-06-29,2010-10-27,200,90,3.2484516669051953
177,2010-06-30,2010-10-28,200,90,3.34007373000164
178,2010-07-01,2010-10-29,200,90,3.506541385359765
179,2010-07-02,2010-10-30,200,90,3.4693111358947673
180,2010-07-03,2010-10-31,200,90,3.298469394402552
181,2010-07-04,2010-11-01,200,90,3.1410849456174623
182,2010-07-05,2010-11-02,200,90,2.928454347067491
183,2010-07-06,2010-11-03,200,90,2.679540108296262
184,2010-07-07,2010-11-04,200,90,2.5628504948446826
185,2010-07-08,2010-11-05,200,90,2.5055484174083533
186,2010-07-09,2010-11-06,200,90,2.4693185168835976
187,2010-07-10,2010-11-07,200,90,2.5287240388644743
188,2010-07-11,2010-11-08,200,90,2.5544461074285567
189,2010-07-12,2010-11-09,200,90,2.4437414853780473
190,2010-07-13,2010-11-10,200,90,2.399848046046761
191,2010-07-14,2010-11-11,200,90,2.436844208512535
192,2010-07-15,2010-11-12,200,90,2.5462565185970685
193,2010-07-16,2010-11-13,200,90,2.26266085103999
194,2010-07-17,2010-11-14,200,90,2.4052457221285937
195,2010-07-18,2010-11-15,200,90,2.247597476982525
196,2010-07-19,2010-11-16,200,90,2.261255862093849
197,2010-07-20,2010-11-17,200,90,2.327274949291638
198,2010-07-21,2010-11-18,200,90,2.292112533684119
199,2010-07-22,2010-11-19,200,90,2.339387983772721
200,2010-07-23,2010-11-20,200,90,2.276922780134445
201,2010-07-24,2010-11-21,200,90,2.389710275614339
202,2010-07-25,2010-11-22,200,90,2.2793895819780414
203,2010-07-26,2010-11-23,200,90,2.287255328912914
204,2010-07-27,2010-11-24,200,90,2.193235503464454
205,2010-07-28,2010-11-25,200,90,2.1518505769170093
206,2010-07-29,2010-11-26,200,90,2.169606960107653
207,2010-07-30,2010-11-27,200,90,2.1381208500368785
208,2010-07-31,2010-11-28,200,90,2.0416054431044843
209,2010-08-01,2010-11-29,200,90,2.1659323744935812
210,2010-08-02,2010-11-30,200,90,2.1926616382251938
211,2010-08-03,2010-12-01,200,90,2.1782333141401606
212,2010-08-04,2010-12-02,200,90,2.1519254701353896
213,2010-08-05,2010-12-03,200,90,2.079178121558656
214,2010-08-06,2010-12-04,200,90,2.034672288261168
215,2010-08-07,2010-12-05,200,90,2.051125515865239
216,2010-08-08,2010-12-06,200,90,2.0612726254436446
217,2010-08-09,2010-12-07,200,90,2.092755016017752
218,2010-08-10,2010-12-08,200,90,2.0956415145877787
219,2010-08-11,2010-12-09,200,90,2.0456400447479948
220,2010-08-12,2010-12-10,200,90,2.1049174392407277
221,2010-08-13,2010-12-11,200,90,2.1313387241659374
222,2010-08-14,2010-12-12,200,90,2.213495518213021
223,2010-08-15,2010-12-13,200,90,2.220779916089515
224,2010-08-16,2010-12-14,200,90,2.234851196913418
225,2010-08-17,2010-12-15,200,90,2.3287432947381075
226,2010-08-18,2010-12-16,200,90,2.2339406902591414
227,2010-08-19,2010-12-17,200,90,2.2991480448735597
228,2010-08-20,2010-12-18,200,90,2.2758221434622405
229,2010-08-21,2010-12-19,200,90,2.175951217228948
230,2010-08-22,2010-12-20,200,90,2.0773556571390044
231,2010-08-23,2010-12-21,200,90,2.1340653099569113
232,2010-08-24,2010-12-22,200,90,2.164340498882559
233,2010-08-25,2010-12-23,200,90,2.1656765904848223
234,2010-08-26,2010-12-24,200,90,2.187492894774386
235,2010-08-27,2010-12-25,200,90,2.1944158412822725
236,2010-08-28,2010-12-26,200,90,2.1771872072698732
237,2010-08-29,2010-12-27,200,90,2.2163741456887536
238,2010-08-30,2010-12-28,200,90,2.15639791231955
239,2010-08-31,2010-12-29,200,90,2.116065343854573
240,2010-09-01,2010-12-30,200,90,2.2169846006265477
241,2010-09-02,2010-12-31,200,90,2.2776824533960847
242,2010-09-03,2011-01-01,200,90,2.2048481330118195
243,2010-09-04,2011-01-02,200,90,2.155505353898484
244,2010-09-05,2011-01-03,200,90,2.1468661568857117
245,2010-09-06,2011-01-04,200,90,2.092479104291104
246,2010-09-07,2011-01-05,200,90,2.0259362544584616
247,2010-09-08,2011-01-06,200,90,2.1614298318879275
248,2010-09-09,2011-01-07,200,90,2.180688814503743
249,2010-09-10,2011-01-08,200,90,2.1553947548355836
250,2010-09-11,2011-01-09,200,90,2.183295013707283
251,2010-09-12,2011-01-10,200,90,2.205251940629618
